Date,Close,High,Low,Open,Volume
,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
2020-04-16,859.5669555664062,867.2513070411804,820.4378734617542,825.9065047522856,6980512
2020-04-17,879.6029052734375,886.297255138723,863.6683890500748,876.8685609351196,5827648
2020-04-20,863.2911987304688,889.1258432830996,858.9540225142139,887.0515190956024,4958362
2020-04-21,820.6263427734375,854.8053578363267,813.696275842027,845.7538347975647,5122305
2020-04-22,803.8905029296875,834.9109321226906,801.4390652786979,823.1250635156509,6090168
2020-04-23,792.5760498046875,819.8250003811975,787.296003816331,810.8677404575386,6321888
2020-04-24,802.5704956054688,819.353560478475,786.494582827237,790.1246072278044,7960368
2020-04-27,806.3890380859375,824.9164444415306,803.5604299429876,812.7062744481614,4224177
2020-04-28,808.1805419921875,818.12780280964,803.4190054084477,814.4505890722963,3772704
2020-04-29,825.3407592773438,832.6008656332524,805.2105193137734,812.7534749982115,4837925
2020-04-30,846.2724609375,864.4226977985187,833.5908553613332,839.3423935189301,6332497
2020-05-04,802.0519409179688,829.7251369550945,796.7247053716533,829.7251369550945,4678576
2020-05-05,789.0874633789062,820.1078336627953,787.2959884099573,811.8105940370937,4296433
2020-05-06,789.464599609375,799.5533144976977,770.8900594492607,790.1246197512626,5081524
2020-05-07,775.840087890625,788.2859758832301,773.2471969566732,785.4102356297566,3529134
2020-05-08,769.3344116210938,787.154611373823,763.7243263561238,785.410325746483,4394509
2020-05-11,774.6614990234375,780.2244516678957,769.7114345264508,774.2843857811482,2882920
2020-05-12,768.25,772.4457804728397,758.0670216663572,770.3243242554898,3024381
2020-05-13,813.6021118164062,822.1350692528971,801.9105070366905,814.3563959042166,8625444
2020-05-14,821.8521728515625,829.3479388834184,793.424636131327,809.8305874556333,6778584
2020-05-15,815.0164794921875,834.439569618841,805.2106129429268,831.5638289393974,5653901
2020-05-18,766.8828125,820.2963876581636,763.7242229920832,820.2021237363261,6211249
2020-05-19,750.8540649414062,786.164537421882,746.4697565193316,779.8473005850188,5533176
2020-05-20,787.2958984375,792.9531144741766,754.2954715568862,754.2954715568862,5949898
2020-05-21,773.6243286132812,796.7246284926541,771.3614190752136,788.1916720876646,4701930
2020-05-22,769.0986328125,779.281611507682,763.8185292884975,768.4386126784765,4607479
2020-05-26,778.3858642578125,794.5560983720069,774.0958197626745,774.9444252883872,4335209
2020-05-27,802.2405395507812,808.2277957666204,779.7531236357027,784.420339452471,5159287
2020-05-28,853.7682495117188,859.8969006677941,806.1533443760569,806.1533443760569,11481079
2020-05-29,878.9900512695312,883.9401159186758,840.0966861691095,842.1710104841022,10166556
2020-06-01,875.1243286132812,918.4963245808774,871.2113972621477,890.6816749929625,7617144
2020-06-02,891.4359741210938,898.5546272872366,860.8869795130398,881.5829764045816,7325471
2020-06-03,906.38037109375,917.2705014951392,900.4403051973725,901.3360426650588,4651554
2020-06-04,877.5286865234375,912.697708620778,875.5486259737557,906.144753851931,5355931
2020-06-05,900.6760864257812,905.0604526032658,883.0915472988479,886.2973266058459,6071040
2020-06-08,906.427490234375,938.1550691084201,894.7830759637092,923.5405931574849,9858804
2020-06-09,898.8374633789062,914.8191125675121,895.4431562716741,909.3976130598974,5117749
2020-06-10,892.4730834960938,904.6832546172931,882.2429727867617,902.3260809471072,5175923
2020-06-11,877.2928466796875,897.6116707849845,875.1713905249961,890.068715568304,3602957
2020-06-12,873.4743041992188,876.7743473599807,839.1538323080209,839.1538323080209,5411314
2020-06-15,848.48828125,876.3500633071121,843.0195921425114,869.1370886538058,4982324
2020-06-16,843.915283203125,871.8713851992527,840.2381269054001,867.4398873087993,4661460
2020-06-17,834.2508544921875,848.3467638846532,830.7622261152287,841.6995459579055,4681085
2020-06-18,845.4238891601562,848.5824787004906,824.0678737602542,825.9536126018108,5869802
2020-06-19,846.8853759765625,863.5741772335439,843.9624460681725,850.4682684804794,5409996
2020-06-22,855.6069946289062,863.6685178657222,844.8111266459465,853.2969526948456,6839642
2020-06-23,912.3204956054688,914.5834054009933,857.0683665046422,858.0112359947462,14580218
2020-06-24,900.9589233398438,933.3465246230642,897.6117481834608,923.0692242348824,11985132
2020-06-25,889.2201538085938,909.680432349473,882.7615211060236,895.6317120965626,7508087
2020-06-26,907.2289428710938,920.3347929253533,886.7686655014039,900.4402717212555,6554103
2020-06-29,883.0914916992188,901.4774457212245,876.868576434121,895.7259651746397,4575801
2020-06-30,889.73876953125,897.7531597663497,878.1886188983123,894.5002486907019,3656480
2020-07-01,871.4943237304688,887.240256908948,864.6113874447453,887.240256908948,6426017
2020-07-02,887.5230102539062,896.3860061878485,873.097119040732,882.5258136308047,6542705
2020-07-03,890.304443359375,900.8174603351816,887.8058163952759,893.8402036586577,3928063
2020-07-06,896.857421875,904.6832267089635,892.5673774372415,898.6488392801671,3900219
2020-07-07,889.6915893554688,906.9461463165021,886.2972823572042,900.4403240969468,4051767
2020-07-08,887.4758911132812,909.3033424239472,884.4115653272327,890.9645196716505,5227021
2020-07-09,890.9645385742188,897.6117569876517,886.2973230760426,891.0116705392131,3777760
2020-07-10,878.8958129882812,897.6117492361684,877.3871872841826,886.2973154222672,4537688
2020-07-13,875.1243286132812,890.8230708856844,872.1542667397041,886.2973089030507,3821300
2020-07-14,860.74560546875,881.535866818145,854.0983293324134,874.982912162463,3646237
2020-07-15,860.0855712890625,872.1542894057972,857.3512267138127,865.6013348568405,3229770
2020-07-16,868.524169921875,871.2113246897951,847.1210230545998,860.8397613006308,3134451
2020-07-17,872.6727905273438,876.8214390438486,865.5541378315035,869.4198794801051,2040517
2020-07-20,867.0628051757812,878.6601465457805,862.7256283150035,875.9258018629927,3035845
2020-07-21,884.4586181640625,888.4658130642418,868.0055358289842,874.0399229332323,4756570
2020-07-22,868.2884521484375,887.2401040401177,858.0111526849172,885.5429506323552,4977432
2020-07-23,864.1869506835938,884.3643791809475,859.2840182166666,859.8969063556008,9075059
2020-07-24,852.7311401367188,862.2540984121007,846.7438846948324,862.1598344878626,6059379
2020-07-27,852.1654052734375,862.7255547206386,845.0938843331044,856.125468509661,3615970
2020-07-28,861.3112182617188,864.6112612435644,847.6396116226438,856.8797204621752,3793721
2020-07-29,869.278564453125,887.0987638312914,864.8470662046898,867.0627865548132,7245021
2020-07-30,856.3612060546875,879.4143763730636,852.5425961665582,875.9257477839853,3364408
2020-07-31,861.26416015625,870.1742884809408,855.229772309849,861.6884629427948,2943858
2020-08-03,863.5741577148438,867.2041821009394,851.9296854050723,860.8398132733435,3583167
2020-08-04,871.4470825195312,876.8685818157037,864.2341082627415,865.5541485019526,3860346
2020-08-05,880.4826049804688,888.8047468044807,875.7746388527539,878.77063312966,3007723
2020-08-06,877.0586547851562,888.0438703013873,875.2515379250602,880.7679174260029,2188023
2020-08-07,870.87646484375,881.5287595228515,869.4022104804233,877.4390330245552,2461109
2020-08-10,913.1054077148438,922.5688836469201,879.7692962612382,879.7692962612382,11861641
2020-08-11,914.8649291992188,931.7945311938554,910.2995936967372,922.1883672955905,5427516
2020-08-12,903.3090209960938,909.2534078149678,898.7912870137495,905.4490002508884,3672458
2020-08-13,942.256591796875,945.0623537971843,905.0209320425375,910.2044486107956,8816193
2020-08-14,934.742919921875,967.2706159626064,925.8025970432707,951.0543404516332,13443785
2020-08-17,951.8626708984375,957.7595136751867,939.4032605247093,953.0040046698481,4735094
2020-08-18,955.4293823242188,958.7106954216554,946.7268349491455,956.7609481770096,4362050
2020-08-19,959.7568969726562,974.8318387559209,956.2378664092008,967.5084006205977,4914223
2020-08-20,947.0596313476562,955.8573231276872,933.0308795903096,937.7863886605967,4791040
2020-08-21,945.5379028320312,960.6128435426139,943.493010687399,960.6128435426139,2806380
2020-08-24,942.8748168945312,952.4334371416329,941.5908525885347,947.297463816344,2026255
2020-08-25,932.4603271484375,951.0068142216724,929.9874273749476,944.4441878831896,2914757
2020-08-26,921.5701293945312,939.6886076381534,917.8132655575081,938.7375058085601,4482066
2020-08-27,927.8949584960938,932.079829932377,918.0986208732612,927.5620960628069,4466609
2020-08-28,933.83935546875,955.572068206198,930.3678684452785,939.6886552372996,7821191
2020-08-31,898.74365234375,946.7267494875173,894.416150788804,939.7836599469889,8489726
2020-09-01,908.4924926757812,918.7643809771976,897.1743575159472,917.7657356514827,5099949
2020-09-02,908.8253784179688,912.8675613572387,901.6445709242195,909.6813933194865,2107714
2020-09-03,914.151611328125,923.519941791329,906.6854266078652,913.0578209265456,3278899
2020-09-04,896.4135131835938,909.3960769396167,894.0357585067142,901.6445734727288,3130721
2020-09-07,886.5697021484375,904.2601751230623,871.4471579873845,900.8362313378626,3470806
2020-09-08,871.8750610351562,890.2313147832713,868.3084291650309,890.2313147832713,3738931
2020-09-09,865.0272216796875,882.6226077171523,856.9428551219335,863.1725612710127,5656245
2020-09-10,875.9172973632812,877.8670446280016,867.4049238361187,872.8262162202249,2948599
2020-09-11,872.5408325195312,876.4878702404744,867.4048594734425,875.013674030227,2632298
2020-09-14,857.989013671875,878.1999293507996,856.942824786404,877.2964289727355,5006356
2020-09-15,865.4552001953125,870.4484852550105,855.9917245196589,865.5027436809884,4488829
2020-09-16,876.7257690429688,878.8182049506014,866.7867420197057,870.2582873699138,3596197
2020-09-17,861.9835815429688,873.0639411421687,860.794704249091,870.2581791184874,4512652
2020-09-18,856.657470703125,869.4022010019071,853.1383821543425,866.6440403938949,7496145
2020-09-21,838.7291870117188,859.6058853198048,831.5483792792725,856.9428116108339,4597697
2020-09-22,814.6187744140625,844.5309406713877,810.3388158794877,844.5309406713877,5089087
2020-09-23,818.5182495117188,830.9777188910161,812.764094784377,823.8444548362986,3709291
2020-09-24,809.1023559570312,817.8525045931299,801.7788600969058,814.1431841553397,11609426
2020-09-25,845.767333984375,851.6166336780724,810.3387894907928,818.0426913818885,4961967
2020-09-28,858.7023315429688,872.6359976687862,849.3340010007914,854.089510524872,3853608
2020-09-29,851.6641235351562,868.2132601241609,848.7632746378634,865.4550997179838,3362381
2020-09-30,857.513427734375,860.271646393598,840.8691449130506,853.8992522175892,3582787
2020-10-01,858.65478515625,868.9266740834221,856.6574943831469,865.4551869729663,2506154
2020-10-05,853.0909423828125,864.1237022574406,851.2838253797651,863.5530642831408,2788003
2020-10-06,848.9534912109375,860.3191699703536,844.8162213684867,856.9903134831151,3497325
2020-10-07,844.4833374023438,851.2361371696874,833.212745895462,851.2361371696874,5073845
2020-10-08,837.9683227539062,850.285104047953,836.0661189417184,846.766015385275,3918217
2020-10-09,864.0284423828125,870.2106040868385,842.2957314082713,844.0077610899039,9668150
2020-10-12,861.4605102539062,880.4825474662475,857.941421759493,872.1128627029475,6188905
2020-10-13,852.6153564453125,870.9240690205562,845.3869467800174,863.5530288928608,4548652
2020-10-14,870.448486328125,872.1604581691441,843.817632643571,853.138419823034,5286914
2020-10-15,845.3392944335938,874.0625812940841,842.1055830437438,868.3559703171912,4927777
2020-10-16,850.3801879882812,859.3205690939695,846.0051424560995,850.285101018272,2373435
2020-10-19,858.7498168945312,861.6982091802984,840.77397010528,855.0404967473379,5800391
2020-10-20,872.4457397460938,889.7558055093727,868.3560132870736,874.0626245463533,13188572
2020-10-21,879.2461547851562,885.4758605613597,864.2187565168018,879.7217057306779,6390783
2020-10-22,890.5167236328125,893.0847104487065,875.15646232503,876.9159776716798,6151367
2020-10-23,895.2247314453125,902.1202207446257,882.622630312085,894.0358539799137,5102184
2020-10-26,905.211181640625,912.3444454833407,896.88904049079,903.4040649135437,6975809
2020-10-27,933.9345092773438,937.7864603084397,908.4449903233098,913.0578112536532,9638520
2020-10-28,934.7904052734375,946.0134532464643,926.5634093194033,941.5432630598273,7369181
2020-10-29,888.8046875,911.9164510704477,880.7203216960942,904.5929551438381,11852038
2020-10-30,884.0491943359375,900.5032451916617,879.0083659998812,894.9868659172859,4797473
2020-11-02,883.8590087890625,892.0860636745057,875.6320119542739,884.5247917478208,3682174
2020-11-03,901.4067993164062,906.3049971781645,886.90249576634,898.6961822010807,4049112
2020-11-04,893.8931274414062,904.1650747460533,884.5247966328153,888.5669798432341,3369408
2020-11-05,911.250732421875,912.8676173068119,898.1255374482865,905.4490338913623,2889134
2020-11-06,913.7711181640625,920.1910557624049,903.6418600664175,912.1066898978256,3419233
2020-11-09,918.6217041015625,926.943845338883,915.3404491399393,923.5199018786456,3040456
2020-11-10,983.1539916992188,986.1975874527251,924.0905866825855,927.3243563763643,12149416
2020-11-11,1007.6448364257812,1010.8311205924929,971.3127911909118,989.1459513718954,10254627
2020-11-12,1020.7224731445312,1023.2429163022687,1000.9871094831543,1003.3173787087726,6743163
2020-11-13,1000.083740234375,1015.9196115525008,987.3389503767929,1012.9712186103994,5025096
2020-11-14,1007.4071044921875,1015.5866738630579,1002.4614209621197,1008.2156340030423,911852
2020-11-17,1028.0460205078125,1043.2160486872722,1009.1666718655896,1011.0212740463207,7611327
2020-11-18,1092.0078125,1097.8095116283891,1026.3817728185109,1028.0462013611573,13436421
2020-11-19,1078.787353515625,1119.4469606241046,1053.5355510814143,1070.0372622860195,10841151
2020-11-20,1076.932861328125,1104.2294428018192,1063.80760704034,1084.256300425559,7009257
2020-11-23,1070.7978515625,1091.7220894673903,1067.9445463936513,1083.1146885354676,4998877
2020-11-24,1079.9761962890625,1088.0605623555152,1073.1283091203538,1079.500645343977,4623887
2020-11-25,1061.4296875,1091.674773423048,1058.053229419134,1085.6827851982528,4651911
2020-11-26,1064.140380859375,1079.4530988516813,1047.6863869811905,1074.745190695795,7360928
2020-11-27,1067.516845703125,1084.0660427573164,1038.603323370711,1073.794095316422,18995549
2020-12-01,1061.3822021484375,1084.2562510788284,1056.8644677689424,1084.2562510788284,3551604
2020-12-02,1059.289794921875,1076.695007016335,1050.1116379004939,1065.2817836367055,4434968
2020-12-03,1070.1322021484375,1081.8306845036745,1065.5193816875853,1079.5005315588883,4087608
2020-12-04,1093.291748046875,1105.1805230365105,1073.55638156408,1074.7452590630437,6542918
2020-12-07,1112.5037841796875,1114.596277904214,1088.0605131482578,1098.3324595380795,5484461
2020-12-08,1114.1207275390625,1124.6779348275431,1091.912522617062,1117.4970694373844,4982626
2020-12-09,1123.25146484375,1127.0558728533815,1109.3177972882102,1120.3981588365261,4304573
2020-12-10,1132.14404296875,1135.3778124191458,1112.836745431951,1124.202365888528,4921373
2020-12-11,1135.90087890625,1157.300668515627,1124.2022808126083,1129.9088913751089,6689415
2020-12-14,1188.54443359375,1202.0976347683365,1139.5150874655153,1139.5150874655153,9723233
2020-12-15,1185.3106689453125,1190.7795045292125,1156.6349252286025,1188.877300847856,6953407
2020-12-16,1206.2349853515625,1215.5082288817637,1186.0716715007757,1194.821762545161,5729223
2020-12-17,1216.2691650390625,1221.2148485146427,1192.7293928422266,1207.8994218174425,5345257
2020-12-18,1218.8846435546875,1237.383528419126,1207.8993705551804,1221.1671951534352,10315248
2020-12-21,1174.46826171875,1273.050005580329,1097.571689532835,1213.8439070764998,21153346
2020-12-22,1200.9561767578125,1205.9970626558022,1154.2096169341673,1174.848479215757,7998730
2020-12-23,1202.95361328125,1209.135775033673,1187.3079188778022,1205.9970926265403,4057070
2020-12-24,1200.480712890625,1218.3614741746135,1192.2061732067743,1212.6548630543575,3277840
2020-12-28,1226.350830078125,1227.8725699189558,1204.5705730459779,1212.6549393080315,3405825
2020-12-29,1222.023193359375,1231.7245019267298,1205.7117733501195,1231.629298860331,3778319
2020-12-30,1228.871337890625,1232.9610066712557,1208.8505951264087,1225.2095024515593,2866392
2020-12-31,1224.6387939453125,1240.2368884621842,1219.3126464789264,1229.7747674705554,3889877
2021-01-01,1233.5792236328125,1236.384927932239,1220.2637963923657,1220.2637963923657,2058419
2021-01-04,1250.3184814453125,1257.8798108901274,1238.3346212342733,1241.1879268131543,4014636
2021-01-05,1242.42431640625,1248.7966519673944,1231.7244212542066,1243.090041219638,2833637
2021-01-06,1249.7479248046875,1264.9655555481236,1236.432497904181,1244.041313275899,4615963
2021-01-07,1273.477783203125,1280.9440256511416,1260.209958757108,1264.965468035437,4270598
2021-01-08,1306.243408203125,1315.3263619343493,1281.1342941400296,1283.7974259729751,4984995
2021-01-11,1283.987548828125,1317.2285133739313,1279.2320393880207,1314.4228092447916,3252470
2021-01-12,1283.79736328125,1300.013580664574,1278.3285274745865,1287.7919447342913,2836161
2021-01-13,1286.365234375,1305.862822030961,1278.5662457531348,1287.791887130314,4389762
2021-01-14,1309.286865234375,1321.7462770270117,1289.931964598722,1291.5963929401396,5168591
2021-01-15,1287.9346923828125,1316.8006125285615,1279.2796881028867,1309.381971087877,2587576
2021-01-18,1270.7198486328125,1287.649394240181,1261.303915797113,1279.422338881178,3185998
2021-01-19,1302.866943359375,1314.4228549206541,1271.6232684724419,1274.524175772233,3885798
2021-01-20,1315.041015625,1324.9324982319522,1295.9238913767504,1302.0584519597069,3957992
2021-01-21,1304.24609375,1327.7382644527308,1294.4972991865038,1326.787162544097,2985423
2021-01-22,1295.495849609375,1307.7650871013502,1282.5608872408516,1295.400762641483,3282665
2021-01-25,1294.7349853515625,1328.118636821509,1276.3786733406446,1303.0095249453675,4847989
2021-01-27,1293.35595703125,1324.59963271253,1265.0606741599904,1301.8683891020462,8896211
2021-01-28,1279.5650634765625,1298.349328137998,1274.4766909530958,1278.9468239509856,2962948
2021-01-29,1269.435791015625,1302.058636006198,1260.30523504987,1295.4009220163928,5130876
2021-02-01,1378.00390625,1390.5109189257137,1271.8133603908504,1279.9453277320652,11317043
2021-02-02,1445.8651123046875,1515.1053794771228,1401.9242494345756,1401.9242494345756,14349665
2021-02-03,1453.806884765625,1481.8167898403772,1431.4083881320717,1455.1859361076874,6197782
2021-02-04,1454.99560546875,1474.2078157234666,1436.1637430596352,1450.4302703085718,3957579
2021-02-05,1442.3460693359375,1471.3546780499144,1437.210095720414,1459.370817014566,3270494
2021-02-08,1475.919921875,1493.2299293930482,1445.674836100276,1446.7686264662702,5223019
2021-02-09,1489.853515625,1497.5099323132972,1469.4524264363572,1480.86564916596,3825206
2021-02-10,1476.91845703125,1487.5232656813994,1453.949324561498,1483.718858352291,2578777
2021-02-11,1455.6614990234375,1483.6239188926959,1451.9046928529567,1473.6373486609114,2720190
2021-02-12,1446.958740234375,1468.501219820525,1441.9654556462547,1459.9413033837473,1867284
2021-02-15,1462.4617919921875,1468.5012655570877,1446.958785299996,1452.3325340062647,1917477
2021-02-16,1473.684814453125,1497.0344128862514,1463.7458458906867,1464.6969478048456,3838556
2021-02-17,1472.638671875,1490.3767463521012,1458.0392802538424,1468.5014016385733,2340184
2021-02-18,1450.0499267578125,1475.3492139595749,1441.0620602852475,1466.7892968994918,2446843
2021-02-19,1435.0225830078125,1471.3546288902428,1425.5590495089828,1449.336596840758,3044240
2021-02-22,1381.1900634765625,1438.0183991517765,1376.339467250068,1437.0198118676367,6168108
2021-02-23,1413.622802734375,1424.7506485421454,1388.608776282732,1390.510980085859,3733776
2021-02-24,1451.9521484375,1457.0881219570879,1414.0031591166592,1414.0031591166592,2380414
2021-02-25,1432.787353515625,1465.2675053219666,1428.5549966704043,1458.9902562532625,3168105
2021-02-26,1371.9644775390625,1420.470673971986,1364.9739018616374,1409.5330022273072,5579058
2021-03-01,1400.8304443359375,1413.3374578460212,1367.8747394774762,1384.8044001506103,2494481
2021-03-02,1413.00439453125,1416.808801683166,1386.8490953618277,1406.9649213978419,2089473
2021-03-03,1423.704345703125,1436.1637563959698,1408.914665877204,1420.470576276411,2184001
2021-03-04,1391.0816650390625,1421.2791514346823,1386.706619364211,1400.9731483700157,3530366
2021-03-05,1391.985107421875,1404.9675543122132,1368.7305983903934,1382.521574704308,3306902
2021-03-08,1441.109375,1450.4302189128748,1398.119620853722,1405.7284351168714,4150049
2021-03-09,1434.5469970703125,1457.3734419520435,1418.8538162141224,1450.430351859996,3779948
2021-03-10,1449.66943359375,1459.7036048304672,1433.7860786981132,1448.5281577825713,2210547
2021-03-12,1439.96826171875,1488.4744581174662,1429.6488294306566,1451.666861408374,4885349
2021-03-15,1411.1973876953125,1453.3787320533418,1391.7474010585834,1445.6748301916596,3181450
2021-03-16,1390.32080078125,1423.799541146579,1385.7554652308388,1415.525001075428,3233903
2021-03-17,1367.3516845703125,1419.9475505493972,1361.7401600792512,1403.8264196102496,5178384
2021-03-18,1358.2685546875,1397.8343691823595,1350.5646527757299,1384.3763706290515,3381940
2021-03-19,1342.2425537109375,1352.3242106106663,1311.1890535173109,1345.8091858288585,9920812
2021-03-22,1331.59033203125,1348.0919276495997,1324.1716903779773,1340.1026480463781,2964175
2021-03-23,1335.679931640625,1347.2358429596934,1329.7355447585226,1333.3497784233634,2564844
2021-03-24,1302.201171875,1338.200355079588,1293.5461679231043,1331.5426418702368,4237815
2021-03-25,1304.0557861328125,1321.0805332881769,1294.4496802053338,1294.4496802053338,3894604
2021-03-26,1329.92578125,1339.1514228790295,1314.4227744451837,1318.5125588959174,3093766
2021-03-30,1353.941162109375,1358.36369308268,1327.310308792858,1339.1514810591436,2801282
2021-03-31,1349.518310546875,1361.59725645892,1341.4339455865,1353.9884423785668,2400871
2021-04-01,1373.961669921875,1377.052750845807,1351.0401392139013,1361.9778101755064,1380763
2021-04-05,1335.156982421875,1368.6357250870221,1313.852275225275,1368.6357250870221,2548649
2021-04-06,1332.49365234375,1347.04555665783,1325.170214756398,1337.1540744908361,1824079
2021-04-07,1335.48974609375,1347.901556134921,1321.3183046697252,1333.4448538038184,1841308
