Date,Close,High,Low,Open,Volume,Return,MA_7,MA_21,Volatility_7,Volatility_21,High_Low_Spread,Open_Close_Change,Return_lag1,Return_lag2,Return_lag3,Return_lag4,Return_lag5,Return_lag6,Return_lag7,Return_lag8,Return_lag9,Return_lag10,Return_lag11,Return_lag12,Return_lag13,Return_lag14,Return_lag15,Return_lag16,Return_lag17,Return_lag18,Return_lag19,Return_lag20,Return_lag21,Return_lag22,Return_lag23,Return_lag24,Return_lag25,Return_lag26,Return_lag27,Return_lag28,Return_lag29,Return_lag30
2020-02-13,1201.5950927734375,1208.6619090777597,1194.8537003009226,1207.8715616271584,1545536.0,-0.00389286067021688,1207.2606375558037,1225.9992152622767,0.010217363628457024,0.01738070017962095,13.808208776837091,6.276468853720871,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455,0.007624762534529594,0.0064202143289895375,0.019046900754370544,-0.02192360054392939,0.0028480297089996665,-0.013707278085189789,-0.007619078288354397,0.026985778028366214
2020-02-14,1204.2916259765625,1213.40406044913,1200.060775806155,1204.1521261949606,1780119.0,0.002244128008962676,1205.2813720703125,1224.9298793247767,0.008294365062362663,0.017386403635020767,13.343284642974822,-0.13949978160189858,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455,0.007624762534529594,0.0064202143289895375,0.019046900754370544,-0.02192360054392939,0.0028480297089996665,-0.013707278085189789,-0.007619078288354397
2020-02-17,1190.3905029296875,1206.8023309568207,1187.4150368852218,1206.0119834300176,2155085.0,-0.011542987385304238,1200.3133196149554,1223.8672049386162,0.008311927096087732,0.01738941295424454,19.387294071598944,15.621480500330108,0.002244128008962676,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455,0.007624762534529594,0.0064202143289895375,0.019046900754370544,-0.02192360054392939,0.0028480297089996665,-0.013707278085189789
2020-02-18,1196.109130859375,1199.31717236086,1177.6051456627006,1191.5993938570923,2347917.0,0.0048039932405485875,1198.6329868861608,1222.8377453031994,0.007543263479813773,0.017399319104242778,21.712026698159434,-4.509737002282691,-0.011542987385304238,0.002244128008962676,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455,0.007624762534529594,0.0064202143289895375,0.019046900754370544,-0.02192360054392939,0.0028480297089996665
2020-02-19,1191.506103515625,1207.871389868698,1187.042792007184,1206.941542763333,1820353.0,-0.0038483339228777558,1198.1148681640625,1221.9101097470239,0.006544316700638428,0.017379778536795086,20.828597861514027,15.435439247708018,0.0048039932405485875,-0.011542987385304238,0.002244128008962676,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455,0.007624762534529594,0.0064202143289895375,0.019046900754370544,-0.02192360054392939
2020-02-20,1190.7623291015625,1198.4801064423848,1185.834206931864,1190.1114814492362,3034681.0,-0.0006242304692086753,1197.2779715401787,1221.3079194568452,0.006503278607403264,0.01733189994460054,12.645899510520849,-0.6508476523263198,-0.0038483339228777558,0.0048039932405485875,-0.011542987385304238,0.002244128008962676,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455,0.007624762534529594,0.0064202143289895375,0.019046900754370544
2020-02-24,1171.3287353515625,1182.6729418419047,1164.7733792242025,1182.6729418419047,3414064.0,-0.016320296061652195,1192.2833600725446,1218.0933082217261,0.007487956712260295,0.016240722156726742,17.89956261770226,11.34420649034223,-0.0006242304692086753,-0.0038483339228777558,0.0048039932405485875,-0.011542987385304238,0.002244128008962676,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455,0.007624762534529594,0.0064202143289895375
2020-02-25,1154.9168701171875,1176.8612434250658,1153.150137567637,1173.6532021755995,3133077.0,-0.014011322986496322,1185.6150425502233,1212.9060930524554,0.008352572813098647,0.015547852386930457,23.71110585742872,18.736332058412017,-0.016320296061652195,-0.0006242304692086753,-0.0038483339228777558,0.0048039932405485875,-0.011542987385304238,0.002244128008962676,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455,0.007624762534529594
2020-02-26,1126.1845703125,1151.150947399252,1121.3958340577526,1148.3614055234862,5721483.0,-0.024878240631961757,1174.4568917410713,1206.8200160435267,0.01018869071183117,0.01618127895144056,29.755113341499282,22.176835210986155,-0.014011322986496322,-0.016320296061652195,-0.0006242304692086753,-0.0038483339228777558,0.0048039932405485875,-0.011542987385304238,0.002244128008962676,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589,-0.006443312024476455
2020-02-27,1125.440673828125,1131.5776433993358,1115.8167768293224,1127.3003684561738,4003149.0,-0.0006605457968302808,1165.1783447265625,1200.7848597935267,0.0106431207242233,0.016190755488046993,15.760866570013377,1.8596946280488282,-0.024878240631961757,-0.014011322986496322,-0.016320296061652195,-0.0006242304692086753,-0.0038483339228777558,0.0048039932405485875,-0.011542987385304238,0.002244128008962676,-0.00389286067021688,0.008081433757746392,0.0012447744141301786,-0.010546259111906653,-0.014116779173595884,0.005763170384052385,0.014166955802732195,0.003963651579445893,-0.060359252456837376,-0.000656783079351686,0.00329502435749518,0.014146044249038647,-0.0014459678775909923,-0.007798562913256091,0.020190587001619242,0.029439090084406816,-0.006257811554190251,-0.005535993430387243,0.004140422666763177,-0.011445724207442054,-0.0032484751200350104,-0.0018852994655249589
