Date,Close,High,Low,Open,Volume,Return,MA_7,MA_21,Volatility_7,Volatility_21,High_Low_Spread,Open_Close_Change,Return_lag1,Return_lag2,Return_lag3,Return_lag4,Return_lag5,Return_lag6,Return_lag7,Return_lag8,Return_lag9,Return_lag10,Return_lag11,Return_lag12,Return_lag13,Return_lag14,Return_lag15,Return_lag16,Return_lag17,Return_lag18,Return_lag19,Return_lag20,Return_lag21,Return_lag22,Return_lag23,Return_lag24,Return_lag25,Return_lag26,Return_lag27,Return_lag28,Return_lag29,Return_lag30
2020-02-13,2087.920166015625,2092.995080339095,2041.880716507328,2062.865943760621,2950407.0,0.010197392045540488,2002.823486328125,1931.7818080357142,0.018851733688329465,0.019530244257273427,51.114363831766696,-25.05422225500388,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235,0.02090585169132808,0.009792847329036958,0.0029545052277977213,0.00450353268129855,0.002740930907311867,-0.006225821937253739,-0.005469598177682333,0.0007747776142144058
2020-02-14,2061.997802734375,2100.9051907257985,2053.951115984793,2078.41107919129,1728651.0,-0.012415399641796498,2015.200439453125,1940.7428559802827,0.02039926528892563,0.019844768787921584,46.95407474100557,16.4132764569149,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235,0.02090585169132808,0.009792847329036958,0.0029545052277977213,0.00450353268129855,0.002740930907311867,-0.006225821937253739,-0.005469598177682333
2020-02-17,2059.757568359375,2093.0413165124937,2051.1621577114647,2055.5512798252885,1420851.0,-0.001086438778949872,2027.7667933872767,1949.1160772414435,0.02035327531427164,0.019884581242254538,41.87915880102901,-4.206288534086525,-0.012415399641796498,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235,0.02090585169132808,0.009792847329036958,0.0029545052277977213,0.00450353268129855,0.002740930907311867,-0.006225821937253739
2020-02-18,2043.1151123046875,2069.221019379152,2031.868281865308,2059.7572066991875,1194605.0,-0.008079813037387473,2037.491908482143,1956.5857689267114,0.021053990629238666,0.02006276350179376,37.35273751384398,16.642094394499964,-0.001086438778949872,-0.012415399641796498,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235,0.02090585169132808,0.009792847329036958,0.0029545052277977213,0.00450353268129855,0.002740930907311867
2020-02-19,2095.921875,2110.597899634902,2049.3794483251368,2057.563205601279,1299800.0,0.02584620043054997,2054.8457554408483,1966.8944556826636,0.022235222463112752,0.02052864194220165,61.21845130976544,-38.35866939872085,-0.008079813037387473,-0.001086438778949872,-0.012415399641796498,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235,0.02090585169132808,0.009792847329036958,0.0029545052277977213,0.00450353268129855
2020-02-20,2055.779541015625,2093.9096006088603,2050.5217928288844,2086.823070444123,1555224.0,-0.0191525907826956,2067.3336879185267,1975.4527122860864,0.02438881611475504,0.021172059046479026,43.3878077799759,31.043529428498005,0.02584620043054997,-0.008079813037387473,-0.001086438778949872,-0.012415399641796498,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235,0.02090585169132808,0.009792847329036958,0.0029545052277977213
2020-02-24,2025.5135498046875,2068.352866237405,2020.8960528995904,2045.31025295916,1409245.0,-0.014722391485608943,2061.429373604911,1982.3433140345983,0.015928754281732842,0.021585980764117704,47.456813337814765,19.796703154472425,-0.0191525907826956,0.02584620043054997,-0.008079813037387473,-0.001086438778949872,-0.012415399641796498,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235,0.02090585169132808,0.009792847329036958
2020-02-25,2042.38427734375,2084.537577796664,2035.2062171146329,2048.1447633222324,2237493.0,0.00832911117315871,2054.924246651786,1989.3057628813244,0.015689047941292673,0.021587660509748592,49.331360682031345,5.760485978482393,-0.014722391485608943,-0.0191525907826956,0.02584620043054997,-0.008079813037387473,-0.001086438778949872,-0.012415399641796498,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235,0.02090585169132808
2020-02-26,2044.76171875,2062.5923485622984,2013.809708122429,2047.139225354329,2896154.0,0.001164051952721623,2052.4619489397323,1996.9191603887648,0.01516748355090697,0.02148312774728546,48.78264043986951,2.377506604329028,0.00832911117315871,-0.014722391485608943,-0.0191525907826956,0.02584620043054997,-0.008079813037387473,-0.001086438778949872,-0.012415399641796498,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085,0.006993131008995235
2020-02-27,2061.90625,2066.2496079013185,2011.6605016632784,2050.019165217444,2446802.0,0.008384610829119454,2052.7689034598216,2005.3816324869792,0.015585589854688426,0.02147710479984984,54.58910623804013,-11.88708478255603,0.001164051952721623,0.00832911117315871,-0.014722391485608943,-0.0191525907826956,0.02584620043054997,-0.008079813037387473,-0.001086438778949872,-0.012415399641796498,0.010197392045540488,0.05003126232958133,-0.0030798187757103967,-0.0003009359609016382,0.0016463268054975888,-0.0018052616272925537,0.0021804138060876888,-0.010716009959661377,0.07113166215380828,-0.011588486303233503,-0.007761891095772744,0.006599992743914651,-0.0003639674786638514,-0.005955406681118047,0.00816772083237094,0.002534444790603496,-0.001800164818092198,-0.003611466167250388,0.0012376667458040558,0.005392272815011756,0.013652075687893062,0.006396827391593085
